id,user_id,start_date,end_date,plan_id,created_at,updated_at,price,status,notes,freeze_days_used,freeze_attempts,frozen_until,has_discount,discount_amount
232,227,2025-01-17 09:44:09,2025-01-18 09:44:09,6,2025-01-17 09:44:09,2025-01-17 10:11:48,10000.0,paid,,0.0,0.0,,0.0,
233,87,2025-01-17 12:04:32,2025-02-16 12:04:32,1,2025-01-17 12:04:32,2025-01-17 12:14:41,100000.0,paid,,0.0,0.0,,1.0,
234,237,2025-01-17 16:48:13,2025-01-18 16:48:13,6,2025-01-17 16:48:13,2025-01-17 17:08:55,10000.0,paid,,0.0,0.0,,0.0,
235,236,2025-01-17 18:00:52,2025-01-18 18:00:52,6,2025-01-17 18:00:52,2025-01-17 18:02:30,10000.0,paid,,0.0,0.0,,0.0,
236,193,2025-01-19 10:15:40,2025-01-20 10:15:40,6,2025-01-19 10:15:40,2025-01-20 18:50:21,10000.0,paid,,0.0,0.0,,0.0,
237,115,2025-01-19 10:56:00,2025-02-18 10:56:00,1,2025-01-19 10:56:00,2025-01-19 10:57:00,100000.0,paid,,0.0,0.0,,0.0,
238,240,2025-01-19 15:43:33,2025-01-20 15:43:33,6,2025-01-19 15:43:33,2025-01-19 15:49:48,10000.0,paid,,0.0,0.0,,0.0,
239,242,2025-01-20 09:08:53,2025-02-19 09:08:53,1,2025-01-20 09:08:53,2025-01-20 09:10:27,100000.0,paid,,0.0,0.0,,0.0,
240,132,2025-01-20 16:21:39,2025-02-19 16:21:39,1,2025-01-20 16:21:39,2025-01-20 16:23:01,100000.0,paid,,0.0,0.0,,0.0,
241,183,2025-01-20 17:28:18,2025-02-19 17:28:18,1,2025-01-20 17:28:18,2025-01-20 17:31:42,100000.0,paid,,0.0,0.0,,0.0,
242,154,2025-01-20 18:32:07,2025-02-19 18:32:07,1,2025-01-20 18:32:07,2025-01-20 18:38:27,100000.0,paid,,0.0,0.0,,0.0,
243,193,2025-01-20 18:52:55,2025-03-21 18:52:55,7,2025-01-20 18:52:55,2025-01-20 18:56:07,85000.0,paid,,0.0,0.0,,0.0,
244,243,2025-01-20 19:35:52,2025-02-19 19:35:52,1,2025-01-20 19:35:52,2025-01-20 19:36:43,100000.0,paid,,0.0,0.0,,0.0,
245,244,2025-01-20 19:51:15,2025-02-19 19:51:15,1,2025-01-20 19:51:15,2025-01-20 19:51:45,100000.0,paid,,0.0,0.0,,0.0,
246,245,2025-01-21 13:56:44,2025-02-20 13:56:44,1,2025-01-21 13:56:44,2025-01-21 13:57:35,100000.0,paid,,0.0,0.0,,0.0,
247,246,2025-01-21 17:52:22,2025-01-22 17:52:22,6,2025-01-21 17:52:22,2025-04-02 17:38:32,10000.0,paid,,0.0,0.0,,0.0,
248,246,2025-01-27 17:52:22,2025-02-27 17:52:22,1,2025-01-21 20:01:25,2025-01-28 15:04:48,100000.0,paid,,0.0,0.0,,0.0,
249,248,2025-01-22 09:46:13,2025-02-21 09:46:13,1,2025-01-22 09:46:13,2025-01-22 09:50:31,100000.0,paid,,0.0,0.0,,0.0,
250,239,2025-01-22 18:15:42,2025-02-21 18:15:42,1,2025-01-22 18:15:42,2025-01-22 18:17:52,100000.0,paid,,0.0,0.0,,0.0,
251,250,2025-01-22 18:16:52,2025-02-21 18:16:52,1,2025-01-22 18:16:52,2025-01-22 18:17:37,100000.0,paid,,0.0,0.0,,0.0,
252,247,2025-01-22 21:04:20,2025-01-23 21:04:20,6,2025-01-22 21:04:20,2025-01-22 21:08:54,10000.0,cancelled,,0.0,0.0,,0.0,
253,247,2025-01-24 21:04:20,2025-02-23 21:04:20,1,2025-01-22 21:11:19,2025-01-22 21:12:27,100000.0,paid,,0.0,0.0,,0.0,
255,253,2025-01-23 11:09:39,2025-02-22 11:09:39,1,2025-01-23 11:09:39,2025-01-23 11:11:26,100000.0,paid,,0.0,0.0,,0.0,
256,255,2025-01-24 16:19:10,2025-01-25 16:19:10,6,2025-01-24 16:19:10,2025-01-24 17:28:27,10000.0,paid,,0.0,0.0,,0.0,
257,256,2025-01-24 18:58:11,2025-02-23 18:58:11,1,2025-01-24 18:58:11,2025-01-24 19:21:38,100000.0,paid,,0.0,0.0,,0.0,
258,257,2025-01-24 19:06:08,2025-02-23 19:06:08,1,2025-01-24 19:06:08,2025-01-24 19:09:34,100000.0,paid,,0.0,0.0,,0.0,
259,258,2025-01-26 10:39:41,2025-02-25 10:39:41,1,2025-01-26 10:39:41,2025-01-26 10:42:24,100000.0,paid,,0.0,0.0,,0.0,
260,200,2025-01-26 11:01:09,2025-01-27 11:01:09,6,2025-01-26 11:01:09,2025-01-26 11:04:33,10000.0,paid,,0.0,0.0,,0.0,
261,189,2025-01-26 14:15:04,2025-02-25 14:15:04,1,2025-01-26 14:15:04,2025-01-26 14:16:45,100000.0,paid,,0.0,0.0,,0.0,
262,223,2025-01-27 06:27:47,2025-02-26 06:27:47,1,2025-01-27 06:27:47,2025-01-27 07:11:48,100000.0,paid,,0.0,0.0,,0.0,
263,259,2025-01-27 09:40:28,2025-02-26 09:40:28,1,2025-01-27 09:40:28,2025-01-27 09:41:41,100000.0,paid,,0.0,0.0,,0.0,
264,236,2025-01-27 16:41:09,2025-01-28 16:41:09,6,2025-01-27 16:41:09,2025-01-27 16:42:05,10000.0,paid,,0.0,0.0,,0.0,
265,237,2025-01-27 16:41:25,2025-01-28 16:41:25,6,2025-01-27 16:41:25,2025-01-27 16:42:25,10000.0,paid,,0.0,0.0,,0.0,
266,74,2025-01-27 19:49:25,2025-01-28 19:49:25,6,2025-01-27 19:49:25,2025-01-27 19:50:12,10000.0,paid,,0.0,0.0,,0.0,
267,260,2025-01-28 12:40:51,2025-02-27 12:40:51,1,2025-01-28 12:40:51,2025-01-28 15:19:12,100000.0,confirmed,,0.0,0.0,,0.0,
268,262,2025-01-28 20:04:54,2025-02-27 20:04:54,1,2025-01-28 20:04:54,2025-01-28 20:06:00,100000.0,paid,,0.0,0.0,,0.0,
269,263,2025-01-29 13:35:37,2025-02-28 13:35:37,1,2025-01-29 13:35:37,2025-01-29 13:37:53,100000.0,paid,,0.0,0.0,,0.0,
270,264,2025-01-30 14:05:28,2025-03-01 14:05:28,1,2025-01-30 14:05:28,2025-02-01 16:41:43,100000.0,paid,,0.0,0.0,,0.0,
271,265,2025-01-30 16:35:12,2025-01-31 16:35:12,6,2025-01-30 16:35:12,2025-01-30 16:49:11,10000.0,paid,,0.0,0.0,,0.0,
272,145,2025-02-02 09:23:34,2025-03-04 09:23:34,1,2025-01-31 18:26:24,2025-01-31 19:52:16,100000.0,paid,,0.0,0.0,,0.0,
273,254,2025-01-20 14:13:00,2025-02-20 14:13:00,1,2025-02-01 14:13:14,2025-02-01 14:23:51,100000.0,paid,15% de reduction coach check,0.0,0.0,,1.0,
274,268,2025-02-02 09:05:40,2025-02-03 09:05:40,6,2025-02-02 09:05:40,2025-02-03 06:23:17,10000.0,paid,,0.0,0.0,,0.0,
275,113,2025-02-03 15:07:04,2025-03-05 15:07:04,1,2025-02-03 15:07:04,2025-02-03 15:31:15,100000.0,paid,,0.0,0.0,,0.0,
276,139,2025-02-03 17:16:22,2025-03-05 17:16:22,1,2025-02-03 17:16:22,2025-02-03 17:17:11,100000.0,paid,,0.0,0.0,,0.0,
277,271,2025-02-03 20:08:17,2025-03-05 20:08:17,1,2025-02-03 20:08:17,2025-02-03 20:09:13,100000.0,paid,,0.0,0.0,,0.0,
278,272,2025-02-03 20:08:18,2025-03-05 20:08:18,1,2025-02-03 20:08:18,2025-02-03 20:09:38,100000.0,paid,,0.0,0.0,,0.0,
279,269,2025-02-03 20:13:36,2025-03-05 20:13:36,1,2025-02-03 20:13:36,2025-02-03 20:14:34,100000.0,paid,,0.0,0.0,,0.0,
280,270,2025-02-03 20:14:32,2025-03-05 20:14:32,1,2025-02-03 20:14:32,2025-02-03 20:15:23,100000.0,paid,,0.0,0.0,,0.0,
281,195,2025-02-04 14:19:45,2025-04-05 14:19:45,7,2025-02-04 14:19:45,2025-02-04 15:18:22,85000.0,paid,,0.0,0.0,,0.0,
282,188,2025-02-05 16:05:55,2025-03-07 16:05:55,1,2025-02-05 16:05:55,2025-02-05 16:06:47,100000.0,paid,,0.0,0.0,,0.0,
283,207,2025-02-06 18:12:38,2025-03-08 18:12:38,1,2025-02-05 17:24:33,2025-02-05 17:25:28,100000.0,paid,,0.0,0.0,,0.0,
284,275,2025-02-05 17:42:31,2025-03-07 17:42:31,1,2025-02-05 17:42:31,2025-02-05 17:45:04,100000.0,paid,,0.0,0.0,,0.0,
285,276,2025-02-05 18:16:54,2025-03-07 18:16:54,1,2025-02-05 18:16:54,2025-02-05 18:22:50,100000.0,paid,,0.0,0.0,,0.0,
286,277,2025-02-05 19:33:11,2025-03-07 19:33:11,1,2025-02-05 19:33:11,2025-02-06 15:39:01,100000.0,paid,,0.0,0.0,,0.0,
287,160,2025-02-05 20:49:55,2025-03-07 20:49:55,1,2025-02-05 20:49:55,2025-02-05 20:54:39,100000.0,paid,,0.0,0.0,,0.0,
288,278,2025-02-06 09:03:36,2025-03-08 09:03:36,1,2025-02-06 09:03:36,2025-02-06 14:24:22,100000.0,paid,,0.0,0.0,,0.0,
289,112,2025-02-07 16:17:13,2025-03-09 16:17:13,1,2025-02-06 14:36:40,2025-02-11 14:10:16,100000.0,paid,,0.0,0.0,,0.0,
290,280,2025-02-08 10:56:25,2025-03-10 10:56:25,1,2025-02-08 10:56:25,2025-02-08 10:57:55,100000.0,paid,,0.0,0.0,,0.0,
291,280,2025-03-11 10:56:25,2025-04-10 10:56:25,1,2025-02-08 10:56:34,2025-04-26 10:18:56,100000.0,paid,,0.0,0.0,,0.0,
292,190,2025-02-10 07:43:11,2025-03-12 07:43:11,1,2025-02-10 07:43:11,2025-02-10 07:43:51,100000.0,paid,,0.0,0.0,,0.0,
294,217,2025-02-11 17:53:14,2025-03-13 17:53:14,1,2025-02-11 17:53:14,2025-02-12 07:24:45,100000.0,paid,,0.0,0.0,,0.0,
295,282,2025-02-11 18:32:19,2025-03-13 18:32:19,1,2025-02-11 18:32:19,2025-02-12 21:16:43,100000.0,cancelled,,0.0,0.0,,0.0,
296,285,2025-02-12 12:11:35,2025-04-13 12:11:35,7,2025-02-12 12:11:35,2025-02-12 12:18:09,85000.0,paid,,0.0,0.0,,0.0,
297,117,2025-02-12 17:48:43,2025-03-14 17:48:43,1,2025-02-12 17:48:43,2025-02-12 19:11:28,100000.0,paid,,0.0,0.0,,0.0,
298,288,2025-02-12 17:54:33,2025-03-14 17:54:33,1,2025-02-12 17:54:33,2025-04-02 17:02:01,100000.0,paid,,0.0,0.0,,0.0,
299,289,2025-02-13 07:08:24,2025-03-15 07:08:24,1,2025-02-13 07:08:24,2025-02-13 07:12:18,100000.0,paid,,0.0,0.0,,0.0,
300,290,2025-02-13 08:50:54,2025-03-15 08:50:54,1,2025-02-13 08:50:54,2025-02-13 08:52:50,100000.0,paid,,0.0,0.0,,0.0,
301,284,2025-02-13 10:40:42,2025-04-14 10:40:42,7,2025-02-13 10:40:42,2025-02-13 12:20:06,85000.0,paid,,0.0,0.0,,0.0,
302,281,2025-02-13 19:34:12,2025-02-14 19:34:12,6,2025-02-13 19:34:12,2025-02-17 10:21:01,10000.0,paid,,0.0,0.0,,0.0,
303,155,2025-02-15 12:28:25,2025-03-17 12:28:25,1,2025-02-15 12:28:25,2025-02-15 12:31:57,100000.0,paid,,0.0,0.0,,0.0,
304,191,2025-02-17 07:39:42,2025-03-19 07:39:42,1,2025-02-17 07:39:42,2025-02-17 10:22:08,100000.0,paid,,0.0,0.0,,0.0,
305,191,2025-03-20 07:39:42,2025-04-19 07:39:42,1,2025-02-17 07:39:51,2025-03-19 07:47:56,100000.0,paid,,0.0,0.0,,0.0,
306,125,2025-02-17 10:17:42,2025-03-19 10:17:42,1,2025-02-17 10:17:42,2025-02-17 10:18:47,100000.0,paid,,0.0,0.0,,0.0,
307,291,2025-02-17 17:26:48,2025-03-19 17:26:48,1,2025-02-17 17:26:48,2025-03-19 21:31:08,100000.0,paid,,0.0,0.0,,0.0,
308,132,2025-02-20 16:21:39,2025-03-22 16:21:39,1,2025-02-18 18:42:50,2025-02-19 20:58:14,100000.0,paid,,0.0,0.0,,0.0,
309,244,2025-02-20 19:51:15,2025-03-22 19:51:15,1,2025-02-18 19:53:28,2025-02-18 19:57:40,100000.0,paid,,0.0,0.0,,0.0,
310,121,2025-02-18 21:16:23,2025-03-20 21:16:23,1,2025-02-18 21:16:23,2025-02-18 21:18:20,100000.0,paid,,0.0,0.0,,0.0,
311,183,2025-02-20 17:28:18,2025-03-22 17:28:18,1,2025-02-19 10:22:10,2025-02-19 10:22:54,100000.0,paid,,0.0,0.0,,0.0,
312,146,2025-02-21 12:28:13,2025-03-23 12:28:13,1,2025-02-21 12:28:13,2025-02-22 17:13:30,100000.0,paid,,0.0,0.0,,0.0,
313,243,2025-02-21 18:22:45,2025-03-23 18:22:45,1,2025-02-21 18:22:45,2025-02-27 18:10:36,100000.0,paid,,0.0,0.0,,0.0,
314,253,2025-02-23 09:33:25,2025-03-25 09:33:25,1,2025-02-23 09:33:25,2025-02-24 16:14:08,100000.0,paid,,0.0,0.0,,0.0,
315,258,2025-02-26 18:49:48,2025-03-28 18:49:48,1,2025-02-26 18:49:48,2025-03-11 10:20:03,100000.0,confirmed,,0.0,0.0,,0.0,
316,250,2025-03-01 16:11:43,2025-03-31 16:11:43,1,2025-03-01 16:11:43,2025-03-03 15:11:09,100000.0,cancelled,,0.0,0.0,,0.0,
317,119,2025-03-01 18:07:24,2025-03-02 18:07:24,6,2025-03-01 18:07:24,2025-03-03 15:08:22,10000.0,paid,,0.0,0.0,,0.0,
318,297,2025-03-02 09:33:37,2025-04-01 09:33:37,1,2025-03-02 09:33:37,2025-03-03 15:04:43,100000.0,paid,,0.0,0.0,,0.0,
319,298,2025-03-02 12:14:46,2025-05-31 12:14:46,4,2025-03-02 12:14:46,2025-03-11 10:16:51,280000.0,confirmed,,0.0,0.0,,0.0,
320,189,2025-03-02 15:07:50,2025-04-01 15:07:50,1,2025-03-02 15:07:50,2025-03-03 15:05:27,100000.0,paid,,0.0,0.0,,0.0,
321,299,2025-03-02 17:54:56,2025-04-01 17:54:56,1,2025-03-02 17:54:56,2025-03-03 15:06:24,100000.0,paid,,0.0,0.0,,0.0,
322,215,2025-03-02 18:13:37,2025-04-01 18:13:37,1,2025-03-02 18:13:37,2025-03-03 15:06:07,100000.0,paid,,0.0,0.0,,0.0,
323,300,2025-03-03 15:05:15,2025-04-02 15:05:15,1,2025-03-03 15:05:15,2025-03-03 15:05:42,100000.0,paid,,0.0,0.0,,0.0,
324,301,2025-03-03 17:27:06,2025-04-02 17:27:06,1,2025-03-03 17:27:06,2025-03-03 17:27:30,100000.0,paid,,0.0,0.0,,0.0,
325,246,2025-03-04 17:09:06,2025-04-03 17:09:06,1,2025-03-04 17:09:06,2025-03-04 21:41:32,100000.0,paid,,0.0,0.0,,0.0,
326,302,2025-03-04 21:43:38,2025-04-03 21:43:38,1,2025-03-04 21:43:38,2025-03-04 21:44:15,100000.0,paid,,0.0,0.0,,0.0,
327,208,2025-03-05 16:16:58,2025-04-04 16:16:58,1,2025-03-05 16:16:58,2025-03-06 14:08:02,100000.0,paid,,0.0,0.0,,0.0,
328,269,2025-03-06 20:13:36,2025-04-05 20:13:36,1,2025-03-05 20:03:36,2025-03-06 14:06:55,100000.0,paid,,0.0,0.0,,0.0,
329,305,2025-03-05 20:24:03,2025-04-04 20:24:03,1,2025-03-05 20:24:03,2025-03-06 21:58:14,100000.0,paid,,0.0,0.0,,0.0,
330,304,2025-03-06 21:56:05,2025-04-05 21:56:05,1,2025-03-06 21:56:05,2025-03-06 21:57:19,100000.0,paid,,0.0,0.0,,0.0,
331,303,2025-03-06 21:56:20,2025-04-05 21:56:20,1,2025-03-06 21:56:20,2025-03-28 20:57:18,100000.0,paid,,0.0,0.0,,0.0,
332,113,2025-03-07 13:37:25,2025-04-06 13:37:25,1,2025-03-07 13:37:25,2025-03-07 13:39:14,100000.0,paid,,0.0,0.0,,0.0,
333,306,2025-03-07 18:14:21,2025-04-06 18:14:21,1,2025-03-07 18:14:21,2025-03-07 20:07:24,100000.0,paid,,0.0,0.0,,0.0,
334,307,2025-03-08 17:53:44,2025-04-07 17:53:44,1,2025-03-08 17:53:44,2025-03-11 15:05:19,100000.0,paid,,0.0,0.0,,0.0,
335,200,2025-03-09 11:26:55,2025-03-10 11:26:55,6,2025-03-09 11:26:55,2025-03-11 10:16:02,10000.0,paid,,0.0,0.0,,0.0,
336,308,2025-03-09 17:12:41,2025-04-08 17:12:41,1,2025-03-09 17:12:41,2025-03-11 15:04:08,100000.0,paid,,0.0,0.0,,0.0,
337,112,2025-03-10 15:23:45,2025-04-09 15:23:45,1,2025-03-10 15:23:45,2025-03-10 15:24:37,100000.0,paid,,0.0,0.0,,0.0,
338,207,2025-03-10 17:44:43,2025-05-09 17:44:43,7,2025-03-10 17:44:43,2025-03-10 17:45:42,85000.0,paid,,0.0,0.0,,0.0,
339,281,2025-03-10 18:53:29,2025-03-11 18:53:29,6,2025-03-10 18:53:29,2025-03-11 10:14:22,10000.0,paid,,0.0,0.0,,0.0,
340,263,2025-03-11 12:36:34,2025-04-10 12:36:34,1,2025-03-11 12:36:34,2025-03-11 12:37:46,100000.0,paid,,0.0,0.0,,0.0,
341,276,2025-03-11 16:30:55,2025-04-10 16:30:55,1,2025-03-11 16:30:55,2025-03-11 17:04:54,100000.0,paid,,0.0,0.0,,0.0,
342,271,2025-03-11 20:40:08,2025-04-10 20:40:08,1,2025-03-11 20:40:08,2025-03-12 07:36:02,100000.0,paid,,0.0,0.0,,0.0,
343,272,2025-03-11 20:40:20,2025-04-10 20:40:20,1,2025-03-11 20:40:20,2025-03-12 14:28:17,100000.0,paid,,0.0,0.0,,0.0,
344,154,2025-03-12 18:46:23,2025-04-11 18:46:23,1,2025-03-12 18:46:23,2025-03-14 07:11:51,100000.0,paid,,0.0,0.0,,0.0,
345,277,2025-03-13 15:44:33,2025-04-12 15:44:33,1,2025-03-13 15:44:33,2025-03-13 15:47:42,100000.0,paid,,0.0,0.0,,0.0,
346,309,2025-03-14 10:41:00,2025-03-15 10:41:00,6,2025-03-14 10:41:00,2025-03-14 10:45:05,10000.0,paid,,0.0,0.0,,0.0,
347,279,2025-03-14 14:50:21,2025-04-13 14:50:21,1,2025-03-14 14:50:21,2025-03-14 14:51:02,100000.0,paid,,0.0,0.0,,0.0,
348,310,2025-03-15 16:40:57,2025-03-16 16:40:57,6,2025-03-15 16:40:57,2025-03-15 17:20:15,10000.0,paid,,0.0,0.0,,0.0,
349,125,2025-03-19 17:24:03,2025-04-18 17:24:03,1,2025-03-19 17:24:03,2025-03-20 07:25:34,100000.0,paid,,0.0,0.0,,0.0,
350,314,2025-03-20 18:18:01,2025-04-19 18:18:01,1,2025-03-20 18:18:01,2025-03-21 07:10:27,100000.0,paid,,0.0,0.0,,0.0,
351,291,2025-03-21 17:44:23,2025-04-20 17:44:23,1,2025-03-21 17:44:23,2025-03-21 19:47:50,100000.0,paid,,0.0,0.0,,0.0,
352,315,2025-03-21 19:46:48,2025-04-20 19:46:48,1,2025-03-21 19:46:48,2025-03-21 19:47:34,100000.0,paid,,0.0,0.0,,0.0,
353,183,2025-03-23 17:28:18,2025-04-22 17:28:18,1,2025-03-22 12:55:50,2025-03-22 14:12:37,100000.0,paid,,0.0,0.0,,0.0,
354,317,2025-03-24 14:30:52,2025-03-25 14:30:52,6,2025-03-24 14:30:52,2025-03-24 16:35:22,10000.0,paid,,0.0,0.0,,0.0,
355,318,2025-03-24 16:33:43,2025-04-23 16:33:43,1,2025-03-24 16:33:43,2025-03-24 16:34:32,100000.0,paid,,0.0,0.0,,0.0,
356,319,2025-03-24 20:22:20,2025-04-23 20:22:20,1,2025-03-24 20:22:20,2025-03-24 20:24:19,100000.0,paid,,0.0,0.0,,0.0,
357,132,2025-03-25 17:04:56,2025-04-24 17:04:56,1,2025-03-25 17:04:56,2025-03-29 15:47:45,100000.0,paid,,0.0,0.0,,0.0,
358,146,2025-03-25 18:29:18,2025-04-24 18:29:18,1,2025-03-25 18:29:18,2025-03-25 18:30:19,100000.0,paid,,0.0,0.0,,0.0,
359,139,2025-03-26 17:21:43,2025-04-25 17:21:43,1,2025-03-26 17:21:43,2025-03-26 17:24:52,100000.0,paid,,0.0,0.0,,0.0,
360,155,2025-03-26 18:19:24,2025-04-25 18:19:24,1,2025-03-26 18:19:24,2025-03-26 20:54:09,100000.0,paid,,0.0,0.0,,0.0,
361,292,2025-03-28 14:03:35,2025-04-27 14:03:35,1,2025-03-28 14:03:35,2025-03-28 15:40:46,100000.0,paid,,0.0,0.0,,0.0,
362,322,2025-03-29 10:04:00,2025-03-30 10:04:00,6,2025-03-29 10:04:00,2025-03-31 09:03:32,10000.0,cancelled,,0.0,0.0,,0.0,
363,323,2025-03-29 16:43:28,2025-04-28 16:43:28,1,2025-03-29 16:43:28,2025-03-29 16:45:49,100000.0,paid,,0.0,0.0,,0.0,
364,320,2025-03-30 11:17:55,2025-04-29 11:17:55,1,2025-03-30 11:17:55,2025-03-31 09:02:56,100000.0,paid,,0.0,0.0,,0.0,
365,250,2025-04-01 16:11:43,2025-05-01 16:11:43,1,2025-03-31 08:00:14,2025-04-02 13:05:38,100000.0,cancelled,,0.0,0.0,,0.0,
366,324,2025-03-31 16:20:26,2025-04-30 16:20:26,1,2025-03-31 16:20:26,2025-03-31 16:24:57,100000.0,paid,,0.0,0.0,,0.0,
367,258,2025-04-01 11:20:22,2025-05-01 11:20:22,1,2025-04-01 11:20:22,2025-04-01 11:24:02,100000.0,paid,,0.0,0.0,,0.0,
368,137,2025-04-01 12:38:14,2025-05-01 12:38:14,1,2025-04-01 12:38:14,2025-04-01 15:59:58,100000.0,paid,,0.0,0.0,,0.0,
369,128,2025-04-01 16:42:04,2025-05-01 16:42:04,1,2025-04-01 16:42:04,2025-04-01 16:42:32,100000.0,paid,,0.0,0.0,,0.0,
370,325,2025-04-01 17:48:21,2025-05-01 17:48:21,1,2025-04-01 17:48:21,2025-04-01 17:54:13,100000.0,paid,,0.0,0.0,,0.0,
371,326,2025-04-01 17:54:01,2025-05-01 17:54:01,1,2025-04-01 17:54:01,2025-04-01 17:54:54,100000.0,paid,,0.0,0.0,,0.0,
372,327,2025-04-01 19:03:49,2025-05-01 19:03:49,1,2025-04-01 19:03:49,2025-04-01 20:52:44,100000.0,paid,,0.0,0.0,,0.0,
373,328,2025-04-01 20:26:21,2025-05-01 20:26:21,1,2025-04-01 20:26:21,2025-04-01 20:52:24,100000.0,paid,,0.0,0.0,,0.0,
374,329,2025-04-01 20:29:18,2025-05-01 20:29:18,1,2025-04-01 20:29:18,2025-04-01 20:52:03,100000.0,paid,,0.0,0.0,,0.0,
375,330,2025-04-02 14:27:05,2025-05-02 14:27:05,1,2025-04-02 14:27:05,2025-04-02 14:27:27,100000.0,paid,,0.0,0.0,,0.0,
376,331,2025-04-02 16:30:41,2025-05-02 16:30:41,1,2025-04-02 16:30:41,2025-04-02 16:51:03,100000.0,paid,,0.0,0.0,,0.0,
377,288,2025-04-02 17:00:28,2025-05-02 17:00:28,1,2025-04-02 17:00:28,2025-04-03 15:24:47,100000.0,paid,,0.0,0.0,,0.0,
378,246,2025-04-04 17:09:06,2025-05-04 17:09:06,1,2025-04-02 17:36:57,2025-04-03 15:24:15,100000.0,paid,,0.0,0.0,,0.0,
379,200,2025-04-02 18:22:14,2025-05-02 18:22:14,1,2025-04-02 18:22:14,2025-04-03 15:23:39,100000.0,paid,,0.0,0.0,,0.0,
380,160,2025-04-02 18:23:06,2025-05-02 18:23:06,1,2025-04-02 18:23:06,2025-04-03 15:22:39,100000.0,paid,,0.0,0.0,,0.0,
381,190,2025-04-02 20:53:24,2025-05-02 20:53:24,1,2025-04-02 20:53:24,2025-04-03 15:21:47,100000.0,paid,,0.0,0.0,,0.0,
382,300,2025-04-03 16:12:46,2025-05-03 16:12:46,1,2025-04-03 16:12:46,2025-04-03 16:13:33,100000.0,paid,,0.0,0.0,,0.0,
383,195,2025-04-06 14:19:45,2025-06-05 14:19:45,7,2025-04-04 16:17:13,2025-04-04 19:38:14,85000.0,cancelled,,0.0,0.0,,0.0,
384,117,2025-04-04 17:36:11,2025-05-04 17:36:11,1,2025-04-04 17:36:11,2025-04-04 17:40:00,100000.0,paid,,0.0,0.0,,0.0,
385,244,2025-04-04 19:14:29,2025-05-04 19:14:29,1,2025-04-04 19:14:30,2025-04-04 19:37:49,100000.0,paid,,0.0,0.0,,0.0,
386,208,2025-04-05 14:01:13,2025-05-05 14:01:13,1,2025-04-05 14:01:13,2025-04-05 14:03:00,100000.0,paid,,0.0,0.0,,0.0,
387,188,2025-04-06 15:32:57,2025-05-06 15:32:57,1,2025-04-06 15:32:57,2025-04-07 10:09:05,100000.0,paid,,0.0,0.0,,0.0,
388,333,2025-04-07 10:13:51,2025-05-07 10:13:51,1,2025-04-07 10:13:51,2025-04-07 10:25:08,100000.0,paid,,0.0,0.0,,0.0,
389,334,2025-04-07 10:14:28,2025-05-07 10:14:28,1,2025-04-07 10:14:28,2025-04-07 10:25:31,100000.0,paid,,0.0,0.0,,0.0,
390,335,2025-04-07 14:18:05,2025-05-07 14:18:05,1,2025-04-07 14:18:05,2025-04-07 19:46:51,100000.0,paid,,0.0,0.0,,0.0,
391,336,2025-04-07 15:54:07,2025-05-07 15:54:07,1,2025-04-07 15:54:07,2025-04-07 19:46:14,100000.0,paid,,0.0,0.0,,0.0,
392,338,2025-04-07 18:20:53,2025-05-07 18:20:53,1,2025-04-07 18:20:53,2025-04-08 09:16:11,100000.0,paid,,0.0,0.0,,0.0,
393,149,2025-04-07 19:08:57,2025-05-07 19:08:57,1,2025-04-07 19:08:57,2025-04-08 09:15:02,100000.0,paid,,0.0,0.0,,0.0,
394,112,2025-04-10 15:23:45,2025-05-10 15:23:45,1,2025-04-08 16:20:51,2025-04-09 07:11:31,100000.0,paid,,0.0,0.0,,0.0,
395,113,2025-04-08 16:24:31,2025-05-08 16:24:31,1,2025-04-08 16:24:31,2025-04-09 07:12:37,100000.0,paid,,0.0,0.0,,0.0,
396,339,2025-04-08 17:01:29,2025-07-17 17:01:00,4,2025-04-08 17:01:29,2025-06-17 15:05:56,280000.0,paid,Freeze de 10 jure le 14 Mai - bob,10.0,1.0,2025-05-14,0.0,
397,211,2025-04-08 17:09:53,2025-05-08 17:09:53,1,2025-04-08 17:09:53,2025-04-09 19:24:38,100000.0,paid,,0.0,0.0,,0.0,
398,269,2025-04-08 19:35:38,2025-05-08 19:35:38,1,2025-04-08 19:35:38,2025-04-09 07:15:07,100000.0,paid,,0.0,0.0,,0.0,
399,340,2025-04-08 21:27:24,2025-05-08 21:27:24,1,2025-04-08 21:27:24,2025-05-01 11:26:55,100000.0,paid,,0.0,0.0,,0.0,
400,225,2025-04-09 16:02:52,2025-05-09 16:02:52,1,2025-04-09 16:02:52,2025-04-10 07:14:13,100000.0,paid,,0.0,0.0,,0.0,
401,270,2025-04-09 19:22:38,2025-05-09 19:22:38,1,2025-04-09 19:22:38,2025-04-10 07:14:42,100000.0,paid,,0.0,0.0,,0.0,
402,344,2025-04-10 12:09:47,2025-05-10 12:09:47,1,2025-04-10 12:09:47,2025-04-10 17:14:17,100000.0,paid,,0.0,0.0,,0.0,
403,343,2025-04-10 12:18:00,2025-05-10 12:18:00,1,2025-04-10 12:18:00,2025-04-10 17:15:00,100000.0,paid,,0.0,0.0,,0.0,
404,121,2025-04-10 20:04:26,2025-05-10 20:04:26,1,2025-04-10 20:04:26,2025-04-11 07:25:58,100000.0,paid,,0.0,0.0,,0.0,
